Artists,Tracks,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Views,Likes,Comments,Duration_ms,Stream
The Cramps,10,0.5511999999999999,0.783,7.2,-9.9199,0.05700999999999999,0.11674739,0.29624899,0.18041000000000001,0.5839000000000001,118.47730000000001,1127647.9,10505.5,409.9,165950.5,11515127.5
Daniel Hope,10,0.35509,0.30483,4.9,-16.9315,0.04524,0.8032,0.6252094400000001,0.15136,0.16143,103.06320000000001,241455.2,4939.5,98.8,245000.6,51278777.5
Crowded House,10,0.5351,0.509,5.0,-13.9523,0.031740000000000004,0.262036,0.0012421069999999999,0.12204000000000001,0.5926,101.1851,23215682.1,155179.0,4669.0,210153.8,81315414.1
Sir Neville Marriner,10,0.31961,0.14329,6.0,-20.957900000000002,0.040049999999999995,0.9247,0.7662660000000001,0.13475,0.33675,100.21770000000001,878298.7,4210.1,126.9,239708.1,13067136.5
Sir Arthur Conan Doyle,10,0.6894000000000001,0.30469999999999997,4.9,-16.0803,0.9522999999999999,0.18874,0.0,0.22970000000000002,0.40890000000000004,114.25070000000001,83836.1,781.5,56.3,172972.0,10347.1
In Flames,10,0.43689999999999996,0.9369000000000002,6.2,-5.164699999999999,0.08523,5.0112e-05,0.37643283800000005,0.23240000000000002,0.27590000000000003,127.86870000000003,3577385.7,33745.4,1789.2,228067.4,24788812.4
Scooter,10,0.5095,0.958,6.2,-5.944,0.07316,0.0050431,0.031852,0.4556,0.4166,149.80040000000002,24357623.1,116607.2,5152.7,207713.9,46104110.3
Gloria Estefan,10,0.5724,0.5894999999999999,3.5,-8.206800000000001,0.043699999999999996,0.4505,0.01050125,0.21031000000000005,0.5694999999999999,105.90439999999998,29725504.3,167773.2,4680.6,256949.4,60907367.2
Richard Marx,10,0.5206999999999999,0.5226999999999999,6.3,-11.2029,0.03063,0.32416999999999996,0.00129493,0.14948999999999998,0.48996000000000006,130.4461,53915471.3,322677.8,10480.8,270997.3,59387530.1
Djavan,10,0.641,0.5253,5.6,-10.606599999999998,0.06608,0.34578,7.430299999999998e-05,0.35575999999999997,0.5635,122.87730000000002,9457320.4,78261.4,2246.1,281101.5,37668587.1
DJ Premier,10,0.592,0.8297000000000001,5.9,-4.6602,0.27991,0.18167,1.003e-06,0.14758,0.7264999999999999,122.1324,5037837.6,88641.7,3875.5,208711.1,11603904.1
Chris Rea,10,0.6675,0.6159999999999999,7.3,-10.2033,0.03053,0.15324490000000002,0.077224388,0.19937,0.7314999999999999,114.0968,21175368.9,88611.8,5137.5,264576.0,9366639.4
D12,10,0.7652000000000001,0.7329,5.3,-4.1153,0.22948,0.18171900000000002,0.00026218499999999996,0.19202,0.569,100.014,23238387.8,176472.7,7223.1,290275.9,61844038.1
Los Palmeras,10,0.7425,0.7710000000000001,5.3,-5.0622,0.07048,0.19951000000000002,9.362000000000001e-06,0.14370000000000002,0.7778,108.8846,10465541.8,66841.7,2874.3,318726.5,24250710.3
Ginuwine,10,0.7,0.5182,4.9,-8.757300000000003,0.11049,0.17498300000000003,0.0039622400000000006,0.25872,0.6576000000000001,113.89680000000001,59642381.4,479588.3,11681.7,268581.5,95361434.6
Raça Negra,10,0.5854999999999999,0.7245000000000001,5.1,-7.6191,0.06222000000000001,0.41545000000000004,2.2396e-05,0.3743,0.6142,115.58189999999999,65186894.9,405021.8,7999.7,247987.0,21851592.7
José Luis Perales,10,0.5035000000000001,0.5135000000000001,3.9,-9.027099999999999,0.03256,0.4936999999999999,5.2000000000000004e-05,0.15475999999999998,0.5195000000000001,115.04570000000001,10533567.7,57516.5,2833.1,237812.7,45100977.3
Janet Jackson,10,0.7055,0.5769000000000001,5.5,-8.4974,0.08494,0.25717,0.059083849,0.19708,0.5254,111.29409999999999,21924272.2,193292.2,9242.5,282894.6,62909359.6
Twista,10,0.732,0.7613,6.2,-6.5261,0.16057000000000002,0.19671299999999997,1.2e-06,0.24630000000000002,0.5236999999999999,123.12100000000001,12747783.1,135916.9,2959.7,229901.1,46523752.1
Alonzo,10,0.7251000000000001,0.7393,5.2,-6.2101999999999995,0.16249,0.24910000000000002,1.1546000000000001e-05,0.16299,0.6387,116.25630000000001,47428362.8,249299.9,6684.9,211782.6,36971309.7
Teoman,10,0.6073999999999999,0.5648,6.3,-8.035,0.040909999999999995,0.31844,3.3615e-05,0.15428999999999998,0.3826,101.4487,8303000.3,57167.7,3225.2,235362.4,25147299.3
Jerry Rivera,10,0.7003,0.6914,2.0,-6.617099999999999,0.06211999999999999,0.5706,0.000960892,0.16834,0.8192999999999999,115.13550000000001,59076271.6,210776.9,4015.1,263802.7,56843878.1
Too $hort,10,0.8487,0.5208000000000002,4.3,-8.216,0.17703,0.041308000000000004,0.00123906,0.19150999999999999,0.5378000000000001,105.6952,18741327.2,185721.8,4655.5,295090.2,28705260.9
La Sonora Dinamita,10,0.7708000000000002,0.7154,6.0,-6.1653,0.042089999999999995,0.18600999999999998,0.005893614,0.10820999999999999,0.8398999999999999,113.112,232850875.7,383397.9,8751.6,238664.4,30727877.8
Robert Schumann,10,0.3395,0.011724000000000002,6.6,-34.625800000000005,0.05789,0.9925,0.9302999999999999,0.09158000000000001,0.20911,95.9001,169452.8,1737.1,39.7,127468.0,10465671.7
James Horner,10,0.18921,0.06912,4.6,-25.9361,0.04082,0.7088,0.5269928,0.09833,0.04467,105.43030000000002,1470981.4,14143.3,476.9,265504.0,31747858.5
Chitãozinho & Xororó,10,0.49300000000000005,0.6996,3.9,-6.565100000000001,0.06864,0.36117199999999994,6.936e-06,0.43648,0.5572,121.68700000000001,76238633.0,663857.0,14360.0,248389.9,25116898.4
Playero,10,0.8065000000000001,0.7105,5.4,-10.084,0.1214,0.039974,0.051211799999999995,0.26978,0.7137,105.73809999999999,2618673.4,19938.0,1009.9,440111.5,5512966.1
José Alfredo Jimenez,10,0.4638999999999999,0.3007000000000001,5.2,-12.5722,0.04461,0.6421,1.7287999999999998e-05,0.18633,0.7101000000000001,120.4159,8811803.3,27503.2,1018.3,156428.8,23696516.2
Camille Saint-Saëns,10,0.23079999999999998,0.06765600000000001,7.4,-27.360300000000002,0.043840000000000004,0.9687000000000001,0.82,0.08462,0.06626000000000001,102.5418,19733631.4,254468.8,8243.0,233674.7,29409817.1
Tammi Terrell,10,0.5826,0.5391,7.0,-10.2588,0.046150000000000004,0.28636,6.5335e-05,0.17257999999999998,0.6213999999999998,124.51190000000001,4114213.1,35687.2,1422.0,167245.3,105281458.4
Ati242,10,0.6859,0.7742000000000001,6.8,-6.6843,0.18582,0.18617,0.0023766000000000004,0.18849,0.5095,123.298,4355079.5,41134.7,1416.5,187941.5,15269393.5
Los Angeles De Charly,10,0.6628999999999999,0.6007,5.7,-4.9139,0.028950000000000004,0.11924000000000001,1.17e-07,0.21782999999999997,0.7550999999999999,136.3026,23382004.8,89525.0,1189.3,209839.9,52683740.2
Los Dareyes De La Sierra,10,0.7127999999999999,0.7206,5.1,-4.2904,0.04013,0.38392000000000004,0.002120467,0.10138,0.8665,116.9356,4887382.5,28887.2,414.5,201848.2,9606745.4
Los Acosta,10,0.7184999999999999,0.6575000000000001,4.1,-7.9411000000000005,0.027639999999999998,0.184326,0.006163960999999999,0.15225000000000002,0.7639,101.60759999999999,35713680.7,94713.3,2878.6,218561.3,44776940.9
Inspectah Deck,10,0.6224000000000001,0.7309,4.9,-6.373000000000001,0.30579999999999996,0.192856,3.13e-05,0.22562,0.5726,105.6001,210677.8,3926.6,321.0,227716.4,758025.4
Naresh Iyer,10,0.6513,0.6362,6.9,-8.2611,0.07801,0.3828,4.0917e-05,0.1541,0.6157999999999999,138.29420000000002,15942226.1,108159.8,3063.0,300150.3,16910245.8
Roop Kumar Rathod,10,0.5664,0.5810000000000001,5.8,-9.503700000000002,0.04989999999999999,0.43506999999999996,0.09089072200000001,0.1745,0.5132999999999999,115.2729,102331889.3,612772.9,16954.2,350960.3,25432653.6
Gipsy Kings,10,0.5761999999999999,0.6904999999999999,5.7,-10.8524,0.05067000000000001,0.6654,0.05860454999999999,0.22465000000000002,0.7712000000000001,100.99589999999999,21209177.8,156202.6,3225.7,217641.3,17739253.9
John Coltrane,10,0.392,0.21402000000000002,5.1,-16.0916,0.039599999999999996,0.7931000000000001,0.132052096,0.15605,0.27860000000000007,108.9974,3208407.8,31879.8,1520.9,369927.1,41372433.7
Iggy Pop,10,0.5330000000000001,0.8354000000000001,4.5,-6.0202,0.054810000000000005,0.02237402,0.075295242,0.16902999999999996,0.579,120.54689999999998,10944299.7,86796.8,2621.5,238448.1,58427563.0
Barry White,10,0.6422000000000001,0.6603999999999999,6.1,-10.519400000000001,0.04688,0.05938752999999999,0.05782285,0.14848,0.7630999999999999,105.98410000000001,20857181.8,109325.6,3979.7,265696.2,72165528.8
Phoenix,10,0.6416000000000001,0.6912,5.6,-7.223000000000001,0.05654,0.046188999999999994,0.03871335,0.16416,0.7288,123.35960000000003,5443273.8,40416.0,1685.2,211832.0,80437264.6
Thousand Foot Krutch,10,0.5522,0.7901,7.3,-4.9186,0.05714,0.0047522,5.1588e-05,0.11639000000000002,0.5477,132.34890000000001,19373007.1,173175.6,3559.7,223284.4,76640772.1
Beck,10,0.6483,0.7691,4.6,-6.4535,0.05384,0.10049029999999999,0.12039326999999997,0.23559999999999998,0.647,120.8616,21753741.6,150140.9,6367.9,225495.1,66434900.9
Jim Croce,10,0.5921000000000001,0.4936999999999999,5.7,-12.2157,0.040240000000000005,0.6719,0.001075539,0.12974,0.7521,137.9809,1601264.2,14764.9,651.1,170682.4,58969294.3
Bonobo,10,0.6072,0.6005,4.8,-10.107000000000001,0.04229000000000001,0.3404,0.6602,0.1336,0.32426999999999995,118.86949999999999,3389196.8,34494.5,1252.4,246561.8,26705952.9
Billie Holiday,10,0.4989,0.10500000000000001,4.8,-15.813399999999998,0.04611,0.9624,0.032460385999999994,0.14595,0.27244999999999997,87.8656,2405426.6,35197.0,1607.2,196590.7,38535424.5
Smash Mouth,10,0.6416999999999999,0.8703,7.3,-5.4588,0.0448,0.07665999999999999,1.967e-06,0.18934,0.8109999999999999,124.21369999999999,61103127.8,713307.2,35793.8,209998.1,107052237.4
Al Green,10,0.7239,0.4196000000000001,6.5,-10.127,0.0766,0.29134000000000004,0.07609446,0.10899,0.6668000000000001,110.5204,9016849.2,75433.5,2498.5,234278.4,90340744.8
Joe Cocker,10,0.5265,0.5442,4.6,-10.318200000000001,0.0358,0.37544,0.004188942,0.21898,0.5166999999999999,114.8616,16964115.2,125416.4,4326.2,253952.0,78007730.2
The Outfield,10,0.5466,0.6333,4.7,-11.7992,0.043340000000000004,0.12929000000000002,0.023857923,0.16565000000000002,0.563,122.0284,71498787.7,396119.1,10230.6,231720.1,66859876.1
La Mosca Tse-Tse,10,0.7125,0.8015000000000001,4.4,-5.8872,0.06515000000000001,0.1673,0.00016654000000000001,0.22759999999999997,0.899,120.36869999999999,12353093.5,85522.3,3204.6,214608.0,36888766.6
Men At Work,10,0.6267,0.5609,5.9,-11.2604,0.04284999999999999,0.14647000000000002,0.04889206,0.10281,0.7493,135.45229999999998,55433924.8,366360.5,12038.9,246142.6,94658404.0
Kenny Dope,10,0.7379,0.7950000000000002,4.0,-5.6138,0.06059000000000001,0.104559,0.161333,0.26927,0.7036000000000001,124.766,1841719.6,24550.7,681.9,305057.6,12818256.1
mor ve ötesi,10,0.5365,0.7552999999999999,7.2,-4.9102,0.03382,0.061567300000000005,0.00209576,0.14039,0.46653,119.8101,22075987.0,151897.1,5966.2,240213.7,37050658.7
Celia Cruz,10,0.6452,0.5710000000000001,5.0,-7.899199999999999,0.047,0.52844,0.008300049,0.16772,0.7806,109.53509999999999,36886525.8,153557.0,4530.2,246620.1,53573514.4
Charly García,10,0.6951,0.7196,4.6,-9.333400000000001,0.08179,0.169211,0.042953534,0.15391,0.6975,127.01950000000002,4829473.2,30275.5,1022.6,206386.7,32538686.8
Craig David,10,0.6430999999999999,0.7373999999999999,6.7,-5.955699999999999,0.048530000000000004,0.18892499999999998,0.00095367,0.20422,0.6831,119.02470000000001,23269548.1,208164.2,8392.8,212709.0,59469218.8
Fito Paez,10,0.6221000000000001,0.6739999999999999,5.2,-9.9804,0.03877,0.147442,2.7602000000000004e-05,0.35209,0.5866,110.7135,5412655.7,24421.6,996.7,256116.1,45004186.6
John Mellencamp,10,0.6533,0.8248,7.5,-4.928100000000001,0.039830000000000004,0.05775399999999999,0.0008324410000000001,0.15771000000000002,0.7600999999999999,128.75240000000002,13705359.6,81421.4,3496.2,240594.8,84802482.7
Elvis Crespo,10,0.7656999999999999,0.8690000000000001,6.3,-3.1955,0.05657000000000001,0.278357,0.037689413000000005,0.09501,0.8173,127.89169999999999,41804413.6,236611.2,6167.9,235479.4,49011306.0
Lil' Kim,9,0.8118888888888889,0.7012222222222222,7.333333333333333,-6.909333333333333,0.2586777777777778,0.13061111111111112,0.011354197777777776,0.24087777777777777,0.7042222222222222,96.84300000000002,63735523.666666664,358192.3333333333,12040.222222222223,261451.88888888888,57236085.222222224
TobyMac,10,0.6955,0.7313999999999999,6.8,-5.4252,0.06496,0.088923,2.4042e-05,0.22496,0.6088,118.05250000000001,25240453.2,153469.5,6062.2,223189.3,25728427.3
Zeca Pagodinho,10,0.5740000000000001,0.6885999999999999,6.5,-8.784099999999999,0.09536,0.49157,4.88e-07,0.30321000000000004,0.6695,104.7535,12858493.0,66229.4,1589.4,234989.8,20308433.1
Jadakiss,10,0.6264000000000001,0.7621,4.3,-5.760800000000001,0.28409999999999996,0.058688,0.000131164,0.26762,0.5514,116.05269999999999,8335263.2,89272.1,3757.7,218539.1,23538231.3
London Philharmonic Orchestra,10,0.21052999999999997,0.19553,4.3,-18.2914,0.04259999999999999,0.8563000000000001,0.55779,0.17395,0.08371999999999999,89.9505,646019.9,6554.9,365.8,292748.3,17720468.1
RZA,10,0.6069,0.8019999999999999,6.8,-4.2052,0.21384000000000003,0.1137003,0.077173091,0.27409,0.47479999999999994,123.01939999999999,1183885.2,20072.8,774.3,227419.4,4257586.8
Brad Paisley,10,0.5079,0.5620999999999999,2.5,-7.902000000000001,0.03259,0.41202000000000005,1.6513e-05,0.1552,0.32439999999999997,115.0565,60894127.6,317143.3,11456.6,248152.1,77897560.2
"Hank Williams, Jr.",10,0.6377999999999999,0.5097,5.8,-12.1174,0.04877,0.24464000000000002,0.000721661,0.20387,0.5891,103.60510000000002,24846546.4,125139.8,4503.8,189629.4,49781930.2
Jóhann Jóhannsson,10,0.3287,0.09619,6.2,-21.818800000000003,0.04128,0.9292,0.8305,0.11639,0.13112000000000001,112.7788,183773.9,2318.8,8.0,119890.1,21649945.9
112,10,0.7335,0.5517,5.9,-7.094999999999999,0.16899999999999998,0.111164,7.009999999999999e-07,0.09299,0.7275000000000001,128.91140000000001,21913445.9,150914.1,3569.6,245640.3,49896385.5
Nusrat Fateh Ali Khan,10,0.5572999999999999,0.6945,5.1,-6.5790999999999995,0.10167999999999999,0.3042,0.043366017,0.2545,0.557,113.67649999999999,35734127.4,353807.4,10301.1,401213.1,21210390.1
Brandy,10,0.6571999999999999,0.5861000000000001,4.8,-6.2145,0.08732,0.28334000000000004,0.000149697,0.21865,0.5393000000000001,111.39110000000001,26910272.8,236353.0,8660.4,247831.6,45254472.1
Leo Mattioli,10,0.5258,0.791,5.2,-3.8602,0.08117,0.3971,9.535e-06,0.29237,0.7666999999999999,131.083,4797414.2,20260.7,120.6,261558.3,20839556.2
Marisa Monte,10,0.5047999999999999,0.445,4.5,-11.2278,0.046220000000000004,0.656,0.00012262900000000002,0.18708999999999998,0.492,132.37740000000002,12297873.8,106778.4,3445.3,191383.2,29448203.5
Udo Lindenberg,10,0.606,0.6128000000000001,4.6,-7.787499999999999,0.03966,0.368705,0.02730712,0.23737,0.5159,121.14259999999999,2960754.4,23280.5,844.7,234415.0,7443857.0
Mandy Moore,10,0.48819999999999997,0.41529,5.1,-10.579600000000001,0.04875,0.5195799999999999,0.00015455200000000002,0.18148,0.41663999999999995,109.92550000000001,29869609.9,160873.9,2117.3,175369.2,79657785.5
Santiago Ziesmer,10,0.6226999999999999,0.346,6.0,-16.1737,0.7297,0.7016,0.0,0.4678,0.575,99.9309,21060.8,308.5,21.9,237642.7,0.0
Belo,10,0.5221,0.6713000000000001,4.1,-7.2812,0.05006000000000001,0.6944,1.6369e-05,0.6095999999999999,0.6344000000000001,123.8173,28604459.9,161475.3,4078.1,254652.3,11876184.7
Outlawz,10,0.8223,0.748,5.0,-5.9447,0.24065000000000003,0.10519299999999998,0.001020436,0.15919,0.6328,94.19730000000001,1356670.8,12951.4,439.5,255632.2,3911996.1
Dewa 19,10,0.5528,0.6528999999999999,4.2,-8.0547,0.03832,0.313012,0.00194813,0.15394999999999998,0.6028,122.9537,18151424.1,59258.0,6423.2,267072.9,26116235.9
Mase,10,0.7144,0.6963999999999999,5.9,-5.9277999999999995,0.24489999999999998,0.07265,0.00024437600000000003,0.26888999999999996,0.6777,124.2674,6669585.4,61144.2,2025.6,238816.0,31270694.5
Banda Cuisillos,10,0.6512,0.6508,6.0,-6.6701,0.042760000000000006,0.41014999999999996,0.008109156000000001,0.17233,0.7576999999999999,127.3853,5630655.9,20094.5,389.1,207215.4,23217883.0
Leon James,10,0.6096999999999999,0.6548,4.7,-6.412100000000001,0.07106,0.44329999999999997,0.004962638,0.19752,0.44189999999999996,115.10510000000002,18099507.6,147221.2,2611.3,216719.1,11802121.0
Los Yonic's,10,0.48530000000000006,0.5375,5.3,-8.843099999999998,0.03491999999999999,0.45830000000000004,0.00016579099999999999,0.26177,0.5927,101.4195,9954422.3,33449.9,914.1,204102.6,27713097.3
Banda Pequeños Musical,10,0.6846,0.6715000000000001,3.7,-7.6762,0.05449,0.2764,4.0332e-05,0.13289,0.7963,139.6869,16436143.3,48812.8,1209.0,204708.2,23782168.9
Ilaiyaraaja,10,0.6815,0.4720000000000001,5.2,-10.5247,0.05319999999999999,0.62091,0.21761039799999998,0.19243000000000002,0.563,114.4964,26184387.7,198339.4,5635.1,291775.2,9375222.9
Joy Division,10,0.48609999999999987,0.7352000000000001,5.8,-8.233699999999999,0.05725,0.0921254,0.4697729599999999,0.13517,0.6071,128.0238,12839429.2,104003.2,3910.9,210237.4,69539006.0
J.J. Cale,10,0.7329,0.34175999999999995,4.6,-17.397299999999998,0.04254,0.42910000000000004,0.34052000000000004,0.11204999999999998,0.6672,115.85050000000001,1681688.5,9709.0,457.0,154869.4,28858296.3
Gojira,10,0.34299999999999997,0.9096,5.3,-4.6838,0.0851,0.0021089389999999998,0.297584,0.20594,0.2638999999999999,124.79010000000001,8975841.8,95986.7,4407.8,308630.6,28690699.7
Commodores,10,0.6076999999999999,0.40282,5.3,-14.5673,0.03696,0.480592,0.08663782099999999,0.12972,0.42598,115.7858,16096591.2,91695.7,4898.7,248992.2,82785663.6
Chet Baker,10,0.5189999999999999,0.142476,3.8,-18.3655,0.042460000000000005,0.8916000000000001,0.04628042,0.12567,0.41389999999999993,114.32420000000002,2678846.5,47597.0,1170.5,203549.4,40858054.2
Mos Def,10,0.7055,0.678,4.0,-6.9896,0.25532999999999995,0.197503,0.008726518999999999,0.25643,0.6093000000000001,95.0654,4953094.2,54217.2,1486.1,263757.3,38995938.1
Modest Mouse,10,0.5726,0.7088,4.9,-6.0433,0.03491999999999999,0.127739,0.031044575,0.21767999999999996,0.6914,115.1973,15684597.0,89599.1,4075.7,245874.6,68919653.0
Lamb of God,10,0.3813,0.9750000000000002,3.3,-3.8563999999999994,0.12218999999999998,0.0010985499999999998,0.11513412,0.26196,0.14714,119.141,12165553.4,101711.5,4701.5,263280.0,38123902.0
Death Cab for Cutie,10,0.568,0.5620999999999999,6.2,-9.0357,0.031450000000000006,0.3709015000000001,0.096609415,0.12685,0.5591,132.87240000000003,3731828.4,27834.9,1478.3,266137.3,59743289.3
Billy Ray Cyrus,10,0.6618,0.5765,6.7,-7.215100000000001,0.059840000000000004,0.2347454,0.000352676,0.12545,0.4546,123.79270000000001,145241409.9,2665081.5,76690.9,199606.8,181645712.9
Los Panchos,10,0.6965,0.3725,5.2,-11.387899999999998,0.04239,0.8180999999999999,0.000337498,0.13553,0.7178,106.78920000000001,8433758.2,44163.4,1082.6,163261.4,21794897.8
CeeLo Green,10,0.5898999999999999,0.7303,4.4,-6.4994,0.09514,0.1329242,0.0025574,0.27464,0.5971,116.40190000000003,10746821.5,112330.4,6312.5,206850.7,60226274.4
Dusty Springfield,10,0.5927,0.5894,4.8,-9.578199999999999,0.042109999999999995,0.28604799999999997,0.00142025,0.10291000000000002,0.7232,122.55769999999998,1498601.5,15146.1,425.2,198044.9,10053012.8
Pretenders,10,0.5154,0.6608,4.9,-8.1591,0.03662,0.278525,0.06922154900000001,0.13104,0.5426200000000001,126.1384,3624749.9,32626.0,1186.7,242736.4,70080802.4
Elliott Smith,10,0.5194,0.29052,5.8,-16.1962,0.0393,0.5816809999999999,0.125745544,0.13555999999999999,0.46440000000000003,125.85200000000002,1900304.5,20418.2,850.5,186319.9,25569100.4
Peter Gabriel,10,0.5447000000000001,0.4755999999999999,5.1,-11.2516,0.03961,0.39873000000000003,0.037884803,0.14068,0.45118,114.3223,21847814.8,144810.0,8326.8,297267.7,27514589.7
Insane Clown Posse,10,0.7961,0.8074999999999999,5.2,-4.5953,0.22793999999999998,0.080564,1.6301000000000002e-05,0.40702999999999995,0.6363000000000001,131.017,5326083.2,70296.3,2066.2,268675.9,26681601.2
REO Speedwagon,10,0.46509999999999996,0.7424,5.3,-7.318400000000001,0.037040000000000003,0.09726599999999999,0.00013521999999999997,0.21667,0.5650000000000001,124.52360000000002,23342359.4,128355.9,5282.4,248104.1,82786695.6
Europe,10,0.4972,0.6906,6.1,-8.675500000000001,0.04255,0.13320400000000002,0.00053185,0.22482000000000002,0.37670000000000003,121.0358,247721412.8,1289997.9,53634.7,264714.3,88261773.0
Whitesnake,10,0.3788,0.7687999999999999,6.9,-8.1846,0.04872,0.10118660000000002,0.000421633,0.18740000000000004,0.4015000000000001,118.89080000000001,27450759.5,157628.5,5855.5,281449.6,69473066.4
Gilberto Gil,10,0.6721999999999999,0.5434,3.1,-9.665400000000002,0.06070000000000001,0.4901,0.025408695999999998,0.30533,0.7001999999999999,113.9953,3391876.0,27011.2,764.2,240362.9,20918236.6
